type_of_work,building_function_code,original_date_factor,floor_area,main_construction,storeys,original_location_factor,contract_contract_sum,cost_increment,cost_rebased
1,722.2,198,1615,2,1,95.0,1084.1486068111456,1.06,2233.35
3,712.0,200,181,1,1,107.0,2273.3480662983425,1.04,4637.63
1,448.0,221,1210,2,1,103.0,1691.0454545454545,0.85,3128.43
1,320.0,198,2905,2,3,98.0,884.8478485370051,1.06,1822.79
1,320.0,200,798,2,2,91.0,1115.2882205513783,1.04,2275.19
3,712.0,225,1130,1,1,93.0,1741.8849557522124,0.81,3152.81
3,414.8,213,1049,2,1,98.0,1374.4785510009533,0.92,2639.0
1,711.0,221,691,2,1,97.0,1760.260492040521,0.85,3256.48
1,856.7,213,581,1,2,107.0,1903.3597246127367,0.92,3654.45
1,712.0,195,672,2,1,107.0,1671.8630952380952,1.09,3494.19
1,717.2,215,236,1,1,103.0,2238.593220338983,0.9,4253.33
1,712.0,225,1071,2,1,100.0,1807.65639589169,0.81,3271.86
3,562.12,221,2178,2,1,91.0,1233.62580348944,0.85,2282.21
3,712.0,195,1115,4,1,107.0,2003.6995515695066,1.09,4187.73
1,713.1,215,235,2,1,103.0,1747.6425531914895,0.9,3320.52
3,562.12,198,104,2,1,97.0,1384.6153846153845,1.06,2852.31
1,763.0,188,2650,3,1,97.0,1028.301886792453,1.17,2231.42
1,424.0,221,218,4,1,99.0,1395.5779816513761,0.85,2581.82
3,712.0,221,672,2,1,101.0,2070.0223214285716,0.85,3829.54
1,344.0,225,452,2,1,97.0,2212.1061946902655,0.81,4003.91
1,320.0,221,840,1,2,93.0,943.5904761904762,0.85,1745.64
3,712.8,221,132,1,1,97.0,3114.7348484848485,0.85,5762.26
1,630.0,213,969,1,1,101.0,1503.8462332301342,0.92,2887.38
1,712.0,225,1200,2,1,97.0,1332.29,0.81,2411.44
3,713.0,225,475,1,1,103.0,1700.9663157894736,0.81,3078.75
3,763.0,221,257,2,1,98.0,2665.684824902724,0.85,4931.52
3,712.0,221,245,2,1,103.0,2229.342857142857,0.85,4124.28
3,317.0,225,2710,3,1,126.0,2660.9036900369006,0.81,4816.24
1,563.2,195,847,2,1,100.0,434.33648170011804,1.09,907.76
3,713.0,228,596,2,1,103.0,1624.1979865771812,0.79,2907.31
1,341.1,221,3351,2,1,99.0,1127.212175470009,0.85,2085.34
1,421.0,225,1033,2,1,97.0,1566.8131655372702,0.81,2835.93
1,425.0,228,616,1,1,100.0,1455.5,0.79,2605.35
1,442.0,221,678,1,1,93.0,1751.9129793510324,0.85,3241.04
1,810.0,117,733,1,1,101.0,490.14461118690315,2.49,1710.6
1,712.1,117,372,1,1,96.0,500.1209677419355,2.49,1745.42
1,568.11,114,63,1,1,102.0,3155.1746031746034,2.58,11295.53
3,712.0,114,365,1,1,97.0,1034.9315068493152,2.58,3705.05
1,421.0,117,360,1,1,107.0,718.0555555555555,2.49,2506.01
3,415.0,114,234,1,1,97.0,941.8034188034188,2.58,3371.66
1,532.2,134,1067,4,1,110.0,1657.124648547329,2.04,5037.66
1,282.1,114,3096,2,1,93.0,214.20413436692508,2.58,766.85
1,712.0,114,488,1,1,99.0,1187.3381147540983,2.58,4250.67
1,565.1,117,537,2,1,126.0,873.4003724394786,2.49,3048.17
1,712.0,114,1332,2,1,115.0,1623.1156156156155,2.58,5810.75
3,320.0,114,468,2,1,99.0,577.8247863247864,2.58,2068.61
1,568.11,117,491,1,1,107.0,848.7372708757638,2.49,2962.09
1,763.0,114,2162,2,1,96.0,517.5763182238668,2.58,1852.92
1,810.13,114,481,1,2,90.0,448.029106029106,2.58,1603.94
1,810.12,111,842,1,1,102.0,640.3681710213776,2.68,2356.55
3,712.0,114,534,1,1,99.0,1015.6142322097378,2.58,3635.9
3,722.2,111,186,1,1,99.0,1393.5376344086021,2.68,5128.22
3,722.2,114,2653,2,2,98.0,561.6773464003015,2.58,2010.8
1,712.0,114,867,2,1,85.0,657.439446366782,2.58,2353.63
1,412.0,111,1380,1,1,97.0,815.5079710144928,2.68,3001.07
1,810.1,114,706,1,2,96.0,412.6558073654391,2.58,1477.31
1,630.0,114,252,1,1,85.0,859.0833333333334,2.58,3075.52
1,374.0,114,2286,2,1,98.0,878.3639545056868,2.58,3144.54
1,374.0,114,605,1,2,98.0,948.0561983471074,2.58,3394.04
1,282.1,111,332,2,1,89.0,481.421686746988,2.68,1771.63
1,412.0,123,12400,1,1,90.0,931.2397580645161,2.32,3091.72
1,843.0,114,332,1,1,103.0,711.5542168674699,2.58,2547.36
1,816.0,114,638,1,1,97.0,607.0595611285266,2.58,2173.27
3,712.0,114,275,1,1,100.0,825.3781818181818,2.58,2954.85
3,320.0,114,2257,1,1,119.0,663.7700487372618,2.58,2376.3
1,816.0,111,1901,1,1,96.0,624.0399789584429,2.68,2296.47
1,816.0,114,428,1,2,102.0,509.30607476635515,2.58,1823.32
1,320.0,114,284,1,1,101.0,533.7218309859155,2.58,1910.72
1,713.0,114,504,1,1,98.0,616.7281746031746,2.58,2207.89
1,712.0,117,1045,1,1,91.0,934.4928229665072,2.49,3261.38
3,712.0,111,346,1,1,97.0,1098.6473988439307,2.68,4043.02
1,532.0,111,608,1,1,97.0,953.8092105263158,2.68,3510.02
1,712.0,111,1771,2,1,106.0,773.3218520609825,2.68,2845.82
1,712.0,112,774,2,1,91.0,735.484496124031,2.64,2677.16
1,810.13,111,5002,1,2,104.0,453.5063974410236,2.68,1668.9
1,722.0,114,1048,2,1,100.0,424.206106870229,2.58,1518.66
1,843.0,114,307,2,1,109.0,818.7491856677525,2.58,2931.12
1,843.0,112,2894,1,2,100.0,624.1143745680719,2.64,2271.78
3,922.0,114,113,1,1,97.0,3342.920353982301,2.58,11967.65
1,843.0,108,146,1,1,96.0,700.431506849315,2.78,2647.63
1,568.13,112,2590,2,1,111.0,1552.3517374517376,2.64,5650.56
1,713.1,112,517,2,1,103.0,918.3500967117989,2.64,3342.79
1,532.0,112,302,1,1,98.0,750.0,2.64,2730.0
1,816.0,112,1275,1,4,126.0,636.2596078431372,2.64,2315.98
1,711.0,112,558,2,1,119.0,1228.4587813620071,2.64,4471.59
1,374.0,108,2044,1,1,91.0,1076.809686888454,2.78,4070.34
1,320.0,114,8444,2,2,102.0,758.3229512079583,2.58,2714.8
3,713.1,117,173,1,1,98.0,687.6127167630058,2.49,2399.77
1,711.0,114,109,1,1,98.0,1331.0183486238532,2.58,4765.05
3,713.1,114,172,2,1,97.0,823.9011627906976,2.58,2949.57
1,712.0,138,2103,2,1,97.0,739.945316214931,1.96,2190.24
1,320.0,114,2325,2,1,111.0,868.3363440860215,2.58,3108.64
1,411.1,108,1704,1,1,110.0,721.4342723004695,2.78,2727.02
1,856.8,111,451,1,2,115.0,561.3946784922394,2.68,2065.93
4,714.0,114,190,1,1,97.0,551.3157894736842,2.58,1973.71
1,562.1,114,1267,1,1,93.0,745.7142857142857,2.58,2669.66
1,568.12,111,56,1,1,107.0,957.0178571428571,2.68,3521.83
3,712.0,117,303,1,1,97.0,949.3894389438943,2.49,3313.37
1,712.0,131,895,2,1,97.0,714.0782122905028,2.11,2220.78
1,711.0,225,514,1,1,97.0,2409.1070038910507,0.81,4360.48
1,442.0,215,2302,4,1,93.0,949.4569939183319,0.9,1803.97
2,320.0,195,1465,1,1,91.0,873.0901023890785,1.09,1824.76
1,712.8,198,275,1,1,91.0,1151.9672727272728,1.06,2373.05
1,712.8,200,664,4,1,107.0,4738.326807228916,1.04,9666.19
1,712.0,221,919,1,1,96.0,1405.8063112078346,0.85,2600.74
1,447.0,200,4718,1,3,99.0,1055.4550657058076,1.04,2153.13
1,320.0,221,452,4,2,93.0,2576.1592920353983,0.85,4765.89
1,447.0,200,1313,2,2,90.0,1101.6252856054837,1.04,2247.32
1,447.0,200,1169,2,2,90.0,1055.2609067579128,1.04,2152.73
2,711.0,228,1112,1,1,102.0,640.6025179856115,0.79,1146.68
3,712.0,221,245,1,1,103.0,2754.0204081632655,0.85,5094.94
1,421.0,228,814,1,1,93.0,1329.3980343980345,0.79,2379.62
3,713.1,225,435,1,1,98.0,1330.6413793103447,0.81,2408.46
1,711.0,221,204,1,1,103.0,2362.7107843137255,0.85,4371.01
4,512.0,221,274,2,1,99.0,13785.722627737227,0.85,25503.59
1,448.0,228,667,4,1,85.0,1507.937031484258,0.79,2699.21
1,713.0,221,2159,1,1,102.0,944.3446039833257,0.85,1747.04
1,562.12,225,1345,2,1,126.0,1875.8364312267659,0.81,3395.26
2,810.13,228,1028,1,2,114.0,1488.3268482490273,0.79,2664.11
1,282.12,213,531,2,1,96.0,694.5856873822976,0.92,1333.6
1,421.0,198,809,1,1,107.0,1289.7935723114956,1.06,2656.97
1,562.12,221,681,2,1,103.0,1690.3891336270192,0.85,3127.22
1,315.0,221,1670,2,1,90.0,1439.7862275449102,0.85,2663.6
1,282.1,221,545,2,1,98.0,1048.1394495412844,0.85,1939.06
1,941.1,221,66,2,1,90.0,2541.681818181818,0.85,4702.11
1,461.0,228,431,1,1,97.0,2272.538283062645,0.79,4067.84
1,421.0,200,719,1,1,106.0,1462.6369958275382,1.04,2983.78
1,320.1,215,2517,2,2,114.0,1238.746920937624,0.9,2353.62
3,713.0,228,516,2,1,93.0,1787.2151162790697,0.79,3199.12
1,810.12,221,755,4,1,93.0,1103.4860927152317,0.85,2041.45
3,712.0,228,155,2,1,100.0,2220.6129032258063,0.79,3974.9
1,713.0,221,470,2,1,107.0,1948.731914893617,0.85,3605.15
1,717.2,221,3720,2,1,107.0,1695.02688172043,0.85,3135.8
1,714.0,221,926,2,1,91.0,1274.1144708423326,0.85,2357.11
3,532.1,226,277,2,1,103.0,1669.9927797833934,0.81,3022.69
1,712.0,226,211,1,1,103.0,2175.6777251184835,0.81,3937.98
1,712.0,226,204,1,1,103.0,1960.7843137254902,0.81,3549.02
1,843.0,228,1617,1,1,99.0,1053.0847247990105,0.79,1885.02
3,712.8,228,217,1,1,103.0,2903.6820276497697,0.79,5197.59
1,562.1,198,3306,2,1,103.0,1181.2150635208711,1.06,2433.3
1,713.1,221,606,2,2,103.0,2956.105610561056,0.85,5468.8
1,713.1,221,276,2,1,103.0,6490.579710144928,0.85,12007.57
1,712.0,226,1800,2,1,101.0,1347.2244444444445,0.81,2438.48
1,442.0,226,614,2,1,103.0,2207.5684039087946,0.81,3995.7
3,447.0,228,403,1,1,103.0,2024.4913151364765,0.79,3623.84
3,713.1,228,348,2,1,98.0,1618.801724137931,0.79,2897.66
1,442.0,228,1925,2,1,126.0,1257.1901298701298,0.79,2250.37
1,843.0,228,772,1,1,55.0,1106.217616580311,0.79,1980.13
1,816.0,225,625,1,1,99.0,1053.5088,0.81,1906.85
1,282.12,221,135,1,1,101.0,1748.5037037037036,0.85,3234.73
1,464.0,226,1204,1,1,100.0,1061.6636212624585,0.81,1921.61
1,511.0,226,654,3,1,55.0,1193.0091743119267,0.81,2159.35
3,711.0,221,232,1,1,100.0,2799.435344827586,0.85,5178.96
1,562.12,213,1113,2,1,99.0,1353.5031446540881,0.92,2598.73
3,712.0,228,105,1,1,97.0,2185.8190476190475,0.79,3912.62
1,562.12,226,654,2,1,95.0,1149.0993883792048,0.81,2079.87
1,562.12,221,576,2,1,95.0,1232.0659722222222,0.85,2279.32
3,712.8,228,800,2,1,85.0,1421.7775,0.79,2544.98
1,816.0,228,949,1,1,103.0,1052.9357218124342,0.79,1884.75
1,712.0,226,2330,2,1,97.0,2304.184549356223,0.81,4170.57
3,711.0,228,943,4,1,99.0,1585.1092258748674,0.79,2837.35
1,713.0,228,2663,1,1,114.0,1287.7679309049943,0.79,2305.1
1,712.0,221,480,4,1,101.0,1558.0291666666667,0.85,2882.35
1,372.0,228,350,2,1,100.0,742.38,0.79,1328.86
1,713.1,228,254,1,1,103.0,1742.8661417322835,0.79,3119.73
1,448.0,228,644,2,1,97.0,1906.3975155279504,0.79,3412.45
1,442.0,228,542,1,1,100.0,1768.319188191882,0.79,3165.29
3,721.2,231,153,1,1,100.0,2151.1176470588234,0.77,3807.48
3,712.0,226,235,1,1,103.0,1977.195744680851,0.81,3578.72
1,712.0,231,539,1,1,107.0,3521.996289424861,0.77,6233.93
1,562.12,231,1111,2,1,85.0,1820.7731773177318,0.77,3222.77
1,717.2,226,2058,2,1,107.0,1800.902332361516,0.81,3259.63
1,712.0,225,1577,2,1,101.0,1316.6772352568166,0.81,2383.19
1,630.0,231,341,4,1,103.0,1565.1436950146629,0.77,2770.3
3,712.0,226,445,1,1,97.0,3649.4314606741573,0.81,6605.47
1,374.1,228,3940,2,1,96.0,1294.4096446700507,0.79,2316.99
1,564.1,231,300,2,1,90.0,2095.1466666666665,0.77,3708.41
1,532.1,228,335,1,1,96.0,970.2208955223881,0.79,1736.7
1,713.8,228,1300,2,2,91.0,1688.6684615384615,0.79,3022.72
1,843.0,228,860,1,2,97.0,936.453488372093,0.79,1676.25
1,712.0,196,2053,1,1,106.0,1315.7243058938138,1.08,2736.71
1,810.13,228,1239,4,2,97.0,3795.044390637611,0.79,6793.13
1,712.0,228,354,2,1,103.0,2289.4406779661017,0.79,4098.1
1,275.6,231,880,2,1,107.0,1363.668181818182,0.77,2413.69
3,712.0,228,796,2,1,103.0,2252.6670854271356,0.79,4032.27
1,427.0,221,2930,2,3,107.0,1947.6221843003414,0.85,3603.1
1,127.31,231,1432,2,1,99.0,1136.997905027933,0.77,2012.49
1,446.0,228,405,1,2,103.0,2037.037037037037,0.79,3646.3
1,816.0,221,908,2,3,99.0,3306.2411894273127,0.85,6116.55
1,810.1,228,652,1,2,99.0,2518.4325153374234,0.79,4507.99
1,810.1,228,688,1,1,99.0,2386.654069767442,0.79,4272.11
1,532.0,231,258,1,1,97.0,1123.7674418604652,0.77,1989.07
1,320.0,228,1545,2,4,85.0,1391.7864077669904,0.79,2491.3
1,820.3,225,229,1,1,107.0,1084.7860262008733,0.81,1963.46
1,421.0,231,783,1,1,89.0,1518.5913154533844,0.77,2687.91
1,713.0,221,855,2,2,100.0,1061.680701754386,0.85,1964.11
3,532.1,228,429,1,1,99.0,2283.6573426573427,0.79,4087.75
1,810.1,228,7339,4,2,91.0,1082.2300040877503,0.79,1937.19
1,717.2,231,597,2,1,103.0,2161.7772194304857,0.77,3826.35
1,341.1,228,5760,2,1,89.0,1004.8829861111111,0.79,1798.74
1,282.22,232,860,2,1,92.0,1412.210465116279,0.76,2485.49
1,713.1,228,551,2,1,98.0,1446.8656987295826,0.79,2589.89
1,568.11,228,286,2,1,97.0,2271.1923076923076,0.79,4065.43
1,421.0,228,2932,1,1,85.0,1574.3519781718962,0.79,2818.09
1,568.11,228,660,2,1,107.0,1505.3393939393939,0.79,2694.56
1,568.12,228,772,2,1,85.0,2696.3588082901556,0.79,4826.48
1,282.1,221,2880,2,1,93.0,1076.220486111111,0.85,1991.01
1,810.0,239,4291,4,2,93.0,1198.863202050804,0.71,2050.06
1,157.2,106,585,2,1,100.0,655.8410256410257,2.85,2524.99
3,712.0,108,424,1,1,109.0,806.4221698113207,2.78,3048.28
1,711.0,114,91,4,1,115.0,23758.13186813187,2.58,85054.11
3,374.0,114,184,1,1,97.0,1010.4510869565217,2.58,3617.41
1,425.0,111,237,1,1,97.0,770.5527426160338,2.68,2835.63
1,282.0,112,922,1,1,93.0,504.43709327548805,2.64,1836.15
1,284.0,108,405,2,2,85.0,624.3135802469136,2.78,2359.91
1,630.0,108,461,1,1,103.0,581.3362255965293,2.78,2197.45
1,417.5,111,207,1,1,106.0,1419.927536231884,2.68,5225.33
3,532.1,114,180,2,1,97.0,799.6777777777778,2.58,2862.85
3,714.0,111,384,1,2,97.0,510.4140625,2.68,1878.32
1,265.5,112,845,1,1,97.0,333.31360946745565,2.64,1213.26
1,415.7,112,436,1,1,106.0,1057.6559633027523,2.64,3849.87
1,816.0,108,1433,1,2,55.0,509.98604326587576,2.78,1927.75
1,843.0,112,1658,1,1,55.0,436.49638118214716,2.64,1588.85
3,712.0,106,355,1,1,98.0,673.1408450704225,2.85,2591.59
1,282.1,106,558,2,1,98.0,441.14336917562724,2.85,1698.4
3,562.12,112,284,2,1,91.0,356.5492957746479,2.64,1297.84
1,562.1,106,832,2,1,103.0,546.8425480769231,2.85,2105.34
3,713.1,112,825,2,1,103.0,571.1333333333333,2.64,2078.93
1,856.2,106,4025,1,2,98.0,506.30111801242236,2.85,1949.26
1,843.0,111,2310,1,2,55.0,473.1593073593074,2.68,1741.23
3,712.8,112,685,1,1,106.0,599.9372262773722,2.64,2183.77
1,562.12,106,1030,2,1,98.0,746.0029126213592,2.85,2872.11
1,372.0,112,387,2,1,97.0,922.0077519379845,2.64,3356.11
3,711.0,114,102,1,1,99.0,1046.4901960784314,2.58,3746.43
1,421.0,135,325,2,1,100.0,763.5353846153846,2.02,2305.88
1,282.22,114,4980,2,1,115.0,424.69879518072287,2.58,1520.42
1,713.1,106,1904,2,1,99.0,779.8534663865546,2.85,3002.44
1,810.1,106,610,1,2,97.0,762.5983606557377,2.85,2936.0
1,413.1,106,5795,2,1,90.0,690.5044003451251,2.85,2658.44
1,843.0,107,759,1,1,114.0,915.8102766798419,2.81,3489.24
3,713.1,106,214,1,1,102.0,765.7336448598131,2.85,2948.07
1,810.0,106,375,1,1,55.0,572.8,2.85,2205.28
1,711.0,135,100,4,1,99.0,744.49,2.02,2248.36
1,810.1,106,424,1,2,97.0,557.4481132075472,2.85,2146.18
1,443.0,107,918,1,1,103.0,973.5838779956428,2.81,3709.35
1,532.1,107,242,2,2,100.0,702.2727272727273,2.81,2675.66
1,816.0,106,406,1,2,90.0,572.2635467980296,2.85,2203.21
3,713.1,107,204,1,1,109.0,845.1225490196078,2.81,3219.92
1,442.0,107,825,1,1,98.0,576.110303030303,2.81,2194.98
1,810.0,106,3398,1,1,55.0,380.4755738669806,2.85,1464.83
3,274.0,108,1455,2,1,100.0,374.1800687285223,2.78,1414.4
3,712.0,108,1024,1,1,99.0,722.087890625,2.78,2729.49
3,320.0,107,397,2,1,110.0,1383.2670025188918,2.81,5270.25
1,856.8,107,1674,1,2,102.0,408.505376344086,2.81,1556.41
1,712.0,108,930,1,1,109.0,854.8387096774194,2.78,3231.29
1,413.0,108,2212,1,1,98.0,830.4701627486438,2.78,3139.18
1,374.1,108,1325,2,1,91.0,624.5479245283019,2.78,2360.79
1,630.0,112,525,2,1,100.0,1216.1619047619047,2.64,4426.83
3,284.2,108,380,1,1,103.0,523.6552631578948,2.78,1979.42
1,816.0,106,370,1,1,97.0,666.1837837837838,2.85,2564.81
3,532.1,108,670,2,1,85.0,457.08358208955224,2.78,1727.78
1,816.0,108,1092,1,3,97.0,598.9102564102565,2.78,2263.88
1,856.8,108,1211,1,1,103.0,494.9603633360859,2.78,1870.95
3,320.0,108,806,2,1,90.0,421.8362282878412,2.78,1594.54
1,315.0,108,1040,2,1,93.0,842.2711538461539,2.78,3183.78
1,421.0,108,445,1,1,103.0,458.97752808988764,2.78,1734.94
1,941.1,108,35,1,1,97.0,2543.2571428571428,2.78,9613.51
1,722.2,114,1558,2,1,98.0,996.6578947368421,2.58,3568.04
1,711.0,111,224,1,1,98.0,1102.1205357142858,2.68,4055.8
1,320.0,111,382,1,1,98.0,566.869109947644,2.68,2086.08
1,712.0,108,775,1,1,109.0,748.378064516129,2.78,2828.87
1,320.0,108,5900,2,3,98.0,603.5047457627119,2.78,2281.25
1,517.0,108,458,2,1,93.0,914.8471615720524,2.78,3458.12
1,282.1,117,1173,1,1,99.0,407.385336743393,2.49,1421.77
1,816.0,121,570,1,1,97.0,539.8140350877193,2.37,1819.17
1,816.0,128,558,1,1,97.0,553.9820788530466,2.19,1767.2
1,810.12,109,139,1,1,111.0,12229.179856115108,2.74,45737.13
4,276.1,111,854,2,1,90.0,261.23770491803276,2.68,961.35
3,541.0,108,421,2,1,97.0,1068.3444180522565,2.78,4038.34
1,843.0,112,1749,1,2,102.0,540.1446540880503,2.64,1966.13
1,372.0,111,1752,2,1,92.0,868.783105022831,2.68,3197.12
1,713.1,226,518,2,2,115.0,1908.5521235521235,0.81,3454.48
1,713.0,221,529,2,1,103.0,1490.7712665406427,0.85,2757.93
1,810.0,198,976,1,2,96.0,958.6434426229508,1.06,1974.81
3,711.0,231,198,1,1,103.0,2343.39898989899,0.77,4147.82
1,712.0,231,248,1,1,103.0,2081.157258064516,0.77,3683.65
3,712.0,231,186,1,1,103.0,2899.3763440860216,0.77,5131.9
1,810.1,239,1856,4,2,93.0,1421.494073275862,0.71,2430.75
1,532.1,226,202,1,1,100.0,1691.2376237623762,0.81,3061.14
3,447.0,239,367,1,1,107.0,1765.3814713896459,0.71,3018.8
2,712.0,228,199,1,1,99.0,4923.060301507538,0.79,8812.28
3,417.71,198,322,1,1,91.0,1376.8602484472049,1.06,2836.33
3,712.0,221,605,1,1,97.0,1231.3520661157024,0.85,2278.0
1,711.0,198,235,1,1,101.0,3952.4170212765957,1.06,8141.98
1,320.0,228,831,1,2,102.0,1018.5403128760529,0.79,1823.19
1,717.2,228,3783,2,1,103.0,2384.844567803331,0.79,4268.87
1,446.0,239,321,4,1,89.0,2459.6666666666665,0.71,4206.03
1,810.13,226,2520,1,3,99.0,1005.7047619047619,0.81,1820.33
1,532.0,231,256,2,1,97.0,1660.87890625,0.77,2939.76
1,856.8,239,550,1,1,98.0,993.1181818181818,0.71,1698.23
2,532.0,232,471,2,1,103.0,2430.64118895966,0.76,4277.93
3,448.0,228,272,2,1,98.0,1970.7720588235295,0.79,3527.68
1,712.0,228,239,1,1,103.0,2749.347280334728,0.79,4921.33
1,810.0,196,999,4,2,93.0,1721.4684684684685,1.08,3580.65
1,810.0,196,1168,4,2,93.0,1472.3861301369864,1.08,3062.56
1,442.0,232,854,1,1,103.0,2447.7271662763465,0.76,4308.0
1,722.0,239,2989,2,2,99.0,1462.5613917698226,0.71,2500.98
1,713.1,231,761,2,1,102.0,1764.0289093298293,0.77,3122.33
3,712.0,232,408,1,1,103.0,2017.1568627450981,0.76,3550.2
1,712.0,228,135,1,1,103.0,2957.348148148148,0.79,5293.65
1,282.1,228,464,2,1,91.0,7755.165948275862,0.79,13881.75
1,282.1,228,372,2,1,91.0,9673.110215053763,0.79,17314.87
1,282.1,228,1672,2,1,91.0,2152.1513157894738,0.79,3852.35
1,282.1,228,929,2,1,91.0,3873.4090419806244,0.79,6933.4
1,282.1,228,929,2,1,91.0,3873.4090419806244,0.79,6933.4
1,282.1,228,929,2,1,91.0,3873.4090419806244,0.79,6933.4
1,282.1,228,1394,2,1,91.0,2581.3464849354377,0.79,4620.61
3,712.0,232,306,1,1,103.0,2074.875816993464,0.76,3651.78
1,810.0,241,1207,1,2,93.0,1056.7398508699255,0.69,1785.89
1,711.0,239,876,4,1,126.0,2428.834474885845,0.71,4153.31
2,818.0,221,323,1,1,126.0,1362.6811145510835,0.85,2520.96
1,282.1,228,4366,2,1,90.0,547.2938616582684,0.79,979.66
3,717.2,228,907,2,1,103.0,1914.9603087100331,0.79,3427.78
1,732.0,239,124,1,1,90.0,1571.6048387096773,0.71,2687.44
1,713.0,232,1158,2,2,98.0,1635.4283246977548,0.76,2878.35
1,713.0,239,760,2,1,102.0,1952.8618421052631,0.71,3339.39
1,713.0,239,2895,2,2,126.0,2061.5464594127807,0.71,3525.24
1,713.0,231,515,4,1,96.0,1977.1902912621358,0.77,3499.63
1,562.21,239,228,2,1,102.0,5033.201754385965,0.71,8606.78
1,713.1,241,1450,2,2,101.0,1915.3013793103448,0.69,3236.86
3,713.8,241,390,1,2,100.0,1523.7102564102563,0.69,2575.07
1,562.12,228,2333,2,1,99.0,626.0180025717959,0.79,1120.57
1,532.2,226,618,2,2,99.0,1326.8608414239482,0.81,2401.62
1,816.0,228,1060,4,3,126.0,1494.3396226415093,0.79,2674.87
1,810.13,231,1112,1,3,90.0,1050.431654676259,0.77,1859.26
1,843.0,228,291,1,1,96.0,1886.6975945017182,0.79,3377.19
1,820.1,239,1268,1,1,55.0,1410.794164037855,0.71,2412.46
1,320.0,226,390,2,1,100.0,1125.376923076923,0.81,2036.93
1,711.0,241,458,2,1,103.0,2446.7008733624452,0.69,4134.92
3,712.0,241,154,2,1,103.0,3557.3506493506493,0.69,6011.92
1,712.0,228,942,1,1,55.0,1162.4023354564756,0.79,2080.7
1,727.0,221,680,2,1,92.0,1585.3470588235293,0.85,2932.89
1,562.1,226,748,2,1,90.0,1320.114973262032,0.81,2389.41
3,712.0,239,97,2,1,103.0,3650.742268041237,0.71,6242.77
1,711.0,241,463,1,1,103.0,2225.764578833693,0.69,3761.54
3,712.0,239,250,1,1,103.0,2393.992,0.71,4093.73
1,810.1,228,686,1,1,99.0,5615.794460641399,0.79,10052.27
1,810.1,228,1201,1,2,99.0,3207.6894254787676,0.79,5741.76
1,810.0,221,1695,1,2,55.0,888.8265486725663,0.85,1644.33
1,810.13,215,274,1,2,97.0,3358.7664233576643,0.9,6381.66
1,810.13,215,597,1,1,97.0,1541.5443886097153,0.9,2928.93
3,712.0,239,241,2,1,103.0,2843.0041493775934,0.71,4861.54
3,562.12,239,219,1,1,103.0,2657.5342465753424,0.71,4544.38
1,713.1,232,387,1,1,97.0,1409.3385012919896,0.76,2480.44
1,711.0,241,342,1,1,103.0,2470.7046783625733,0.69,4175.49
1,717.2,241,2838,2,1,103.0,2212.6109936575053,0.69,3739.31
3,712.0,232,427,1,1,103.0,3421.529274004684,0.76,6021.89
1,711.0,241,447,1,1,103.0,2123.3601789709173,0.69,3588.48
1,762.0,231,810,2,1,97.0,1922.5481481481481,0.77,3402.91
1,711.0,241,418,1,1,103.0,1908.2846889952152,0.69,3225.0
1,714.1,248,2185,2,2,103.0,1593.4901601830663,0.65,2629.26
3,712.0,241,210,4,1,111.0,2317.1190476190477,0.69,3915.93
1,816.0,228,1042,4,2,107.0,2507.769673704415,0.79,4488.91
1,810.1,228,1562,4,2,107.0,1672.9167733674776,0.79,2994.52
1,762.0,248,518,2,1,86.0,2270.7509652509652,0.65,3746.74
1,711.0,241,950,2,1,98.0,2035.421052631579,0.69,3439.86
1,564.3,228,1725,2,1,94.0,364.9072463768116,0.79,653.18
3,320.0,231,599,2,1,90.0,1113.577629382304,0.77,1971.03
1,712.0,241,2460,2,1,55.0,1336.2979674796748,0.69,2258.34
1,713.0,239,10094,2,1,103.0,1661.9131167029918,0.71,2841.87
1,852.0,228,2665,2,2,106.0,1535.0093808630395,0.79,2747.67
1,713.0,241,435,2,1,100.0,7341.719540229885,0.69,12407.51
1,711.0,248,105,1,1,99.0,2700.352380952381,0.65,4455.58
3,568.12,239,585,2,1,85.0,5232.60170940171,0.71,8947.75
1,177.0,248,520,2,1,101.0,4445.2692307692305,0.65,7334.69
1,852.0,228,3895,2,4,92.0,1394.5460847240051,0.79,2496.24
1,712.0,241,1417,1,1,103.0,2807.3994354269585,0.69,4744.51
3,447.0,239,850,4,1,90.0,1497.3164705882352,0.71,2560.41
1,712.0,248,2821,2,1,91.0,1682.3856788372918,0.65,2775.94
1,421.0,232,1694,2,2,96.0,1363.0932703659976,0.76,2399.04
3,712.0,241,193,2,1,93.0,1946.4300518134714,0.69,3289.47
1,446.0,248,604,1,1,93.0,2954.8261589403974,0.65,4875.46
1,810.0,251,2049,4,2,93.0,1135.9765739385066,0.63,1851.64
1,532.0,241,388,2,1,91.0,2126.865979381443,0.69,3594.4
1,284.1,248,1596,2,1,103.0,1230.375313283208,0.65,2030.12
1,816.0,251,350,4,3,93.0,2568.8171428571427,0.63,4187.17
1,711.0,251,165,4,1,103.0,2981.4363636363637,0.63,4859.74
1,447.0,241,4754,2,1,92.0,1560.1712242322255,0.69,2636.69
1,447.0,248,4754,2,1,92.0,1497.5427008834665,0.65,2470.95
1,177.0,248,1010,2,1,90.0,3944.611881188119,0.65,6508.61
