type_of_work,building_function_code,original_date_factor,floor_area,main_construction,storeys,original_location_factor,contract_contract_sum,cost_increment,cost_rebased
3,712.8,228,833.9986323502083,2,1.0028652775007312,85.0,1421.7775,0.79,2130.7702649974267
1,816.0,228,942.7201926178467,1,1.0010815990419408,103.0,1052.9357218124342,0.79,1856.9978796248201
1,712.0,226,2309.8674158733825,2,0.9967098716799557,97.0,2304.184549356223,0.81,4322.26121728656
3,711.0,228,915.3556247962389,4,0.9972009392595504,99.0,1585.1092258748674,0.79,2407.9651019401845
1,713.0,228,2668.3527016322737,1,0.9960640566442359,114.0,1287.7679309049945,0.79,2166.566406459382
1,712.0,221,498.2301943475558,4,0.9992871350486986,101.0,1558.0291666666667,0.85,2695.548700565758
1,372.0,228,378.2819720717584,2,0.9960470517091331,100.0,742.38,0.79,1537.0354411860533
1,713.1,228,229.39828569236505,1,0.997345400384782,103.0,1742.8661417322835,0.79,3221.515685233551
1,448.0,228,650.9417888575238,2,0.9985450348951888,97.0,1906.3975155279504,0.79,3315.766708613426
1,442.0,228,539.3170589274953,1,0.9987669725020816,100.0,1768.319188191882,0.79,3062.0441720444637
3,721.2,231,111.34037463683406,1,0.9926758869485449,100.0,2151.1176470588234,0.77,4000.281148556873
3,712.0,226,253.9985281491617,1,1.0055826541750639,103.0,1977.195744680851,0.81,3688.036329581938
1,712.0,231,526.2877250324764,1,1.0167691967897179,107.0,3521.996289424861,0.77,6168.167258224611
1,562.12,231,1099.5947646531254,2,0.9970839650373396,85.0,1820.773177317732,0.77,2960.78108517795
1,717.2,226,2064.314722037798,2,1.0031530581693564,107.0,1800.902332361516,0.81,3493.3259007376932
1,712.0,225,1540.6618245329416,2,0.9979955783576407,101.0,1316.6772352568166,0.81,2445.140224468352
1,630.0,231,390.06370650710517,4,0.9977478631067055,103.0,1565.1436950146629,0.77,2798.6750874249574
3,712.0,226,454.0332244152891,1,1.0086496858487004,97.0,3649.431460674157,0.81,6634.946495536945
1,374.1,228,3907.3305998584283,2,1.007754572375278,96.0,1294.4096446700507,0.79,2066.983782616123
1,564.1,231,309.56602569871876,2,1.0021767650006375,90.0,2095.1466666666665,0.77,3430.981548528308
1,532.1,228,335.9805970083338,1,1.0015950599059043,96.0,970.220895522388,0.79,1453.3897577935402
1,713.8,228,1341.0021098940888,2,1.991915841436926,91.0,1688.6684615384615,0.79,3020.545903023304
1,843.0,228,907.662269496079,1,1.9961010610100922,97.0,936.453488372093,0.79,1318.9548840524108
1,712.0,196,2060.736007888527,1,0.9952358887980197,106.0,1315.7243058938138,1.08,2983.1344648153854
1,810.13,228,1256.5649592567452,4,1.9930909212488845,97.0,3795.044390637611,0.79,6869.681607583545
1,712.0,228,320.4143189585365,2,1.0010669464602773,103.0,2289.4406779661017,0.79,4734.637834315325
1,275.6,231,898.7243418369873,2,1.0021866718974,107.0,1363.668181818182,0.77,2319.38715109563
3,712.0,228,783.114005629297,2,1.0021248087535206,103.0,2252.667085427136,0.79,3863.159094650078
1,427.0,221,2960.944363476416,2,2.994254307561769,107.0,1947.6221843003411,0.85,3775.3817031127437
1,127.31,231,1416.678293592968,2,0.9966850514538406,99.0,1136.997905027933,0.77,2080.0058251164164
1,446.0,228,441.44987802217696,1,1.998683309185459,103.0,2037.037037037037,0.79,3873.870596502199
1,816.0,221,869.4748413871068,2,3.0078592534491024,99.0,3306.2411894273127,0.85,6113.306345773664
1,810.1,228,654.749994941227,1,2.0058037572458356,99.0,2518.4325153374234,0.79,4643.36637684694
1,810.1,228,697.4786420763912,1,1.0046558389908438,99.0,2386.654069767442,0.79,4546.154657655559
1,532.0,231,270.30224540401775,1,1.0090426377152455,97.0,1123.7674418604652,0.77,2132.877167829196
1,320.0,228,1553.3497812468318,2,4.0066696582351895,85.0,1391.7864077669904,0.79,2705.68344817234
1,820.3,225,224.8194316388829,1,0.9970695111562683,107.0,1084.7860262008733,0.81,1935.457178837183
1,421.0,231,765.0832499683589,1,0.9918611283148033,89.0,1518.5913154533844,0.77,2497.373207212177
1,713.0,221,854.385120195115,2,1.9981183366535924,100.0,1061.680701754386,0.85,2005.9502878883986
3,532.1,228,457.00071135732105,1,1.0123710562482595,99.0,2283.6573426573427,0.79,4049.949110205413
1,810.1,228,7381.765725406113,4,2.0001095263119706,91.0,1082.2300040877503,0.79,1951.7757106157026
1,717.2,231,620.22194061205,2,1.0028336024970073,103.0,2161.7772194304857,0.77,4051.1535746156997
1,341.1,228,5736.249101866302,2,0.9882215412404517,89.0,1004.8829861111112,0.79,1435.160279299382
1,282.22,232,847.187055434396,2,1.009387145442019,92.0,1412.210465116279,0.76,2481.49752459996
1,713.1,228,561.4941374976333,2,1.0093540069342555,98.0,1446.8656987295826,0.79,2808.5275596282286
1,568.11,228,244.88011555112365,2,1.0033321077163944,97.0,2271.192307692308,0.79,4032.790770629955
1,421.0,228,2947.1147995717834,1,1.0020590425542437,85.0,1574.3519781718962,0.79,2860.3116340572883
1,568.11,228,647.9984634323944,2,1.0082414467573202,107.0,1505.339393939394,0.79,2636.0544525121195
1,568.12,228,777.5244410456781,2,0.9965991697874224,85.0,2696.358808290156,0.79,5197.358120680854
1,282.1,221,2849.6897994023975,2,1.0052385797764085,93.0,1076.220486111111,0.85,2194.229527688186
1,810.0,239,4269.871519460828,4,1.9855759797197108,93.0,1198.863202050804,0.71,2180.790348129826
1,157.2,106,658.5158678263214,2,1.0015121483502307,100.0,655.8410256410257,2.85,2379.3210918780956
3,712.0,108,412.62103991916285,1,1.0055624885476249,109.0,806.4221698113207,2.78,3252.060594398074
1,711.0,114,112.17936891665843,4,0.9881218662136917,115.0,23758.13186813187,2.58,84549.06844877695
3,374.0,114,156.66072847726832,1,0.9893242125811125,97.0,1010.4510869565216,2.58,3615.1569705529423
1,425.0,111,164.66185018218187,1,1.0020667917542145,97.0,770.5527426160338,2.68,2827.71181939718
1,282.0,112,906.6868269011736,1,0.9961324664297195,93.0,504.43709327548805,2.64,1302.903512558552
1,284.0,108,431.65792641689086,2,1.996402769143536,85.0,624.3135802469136,2.78,2231.0027777401974
1,630.0,108,488.6103726299268,1,0.9835772356943153,103.0,581.3362255965293,2.78,1886.9696150286395
1,417.5,111,236.4422197467596,1,0.993667369072044,106.0,1419.927536231884,2.68,5304.588784918572
3,532.1,114,173.04150141527666,2,1.012496424974643,97.0,799.6777777777778,2.58,3049.339209630344
3,714.0,111,403.9575475680158,1,2.0013750333988787,97.0,510.4140625,2.68,1996.2636049082914
1,265.5,112,890.1839424765669,1,1.0007960876201167,97.0,333.31360946745565,2.64,1278.226029747026
1,415.7,112,401.41811979660395,1,1.0079502151928577,106.0,1057.6559633027523,2.64,3441.1472358002857
1,816.0,108,1464.723542928872,1,2.000373704385919,55.0,509.98604326587576,2.78,1836.2337282716562
1,843.0,112,1652.1405769799126,1,0.9893652720474466,55.0,436.4963811821472,2.64,1742.661643978514
3,712.0,106,355.18789280444736,1,1.0005409254116429,98.0,673.1408450704225,2.85,2392.668564208636
1,282.1,106,543.3184915885304,2,0.9971433186094377,98.0,441.1433691756272,2.85,1929.5334657726307
3,562.12,112,250.95550210058352,2,0.9960170287406361,91.0,356.5492957746479,2.64,1435.8941565988716
1,562.1,106,779.797123143716,2,0.9996213452823688,103.0,546.8425480769231,2.85,1961.3227625864113
3,713.1,112,877.030128276554,2,1.0026161530165532,103.0,571.1333333333333,2.64,2136.301676931244
1,856.2,106,4061.417784776124,1,2.002466385173225,98.0,506.3011180124224,2.85,1873.6088081851904
1,843.0,111,2319.8316215011514,1,1.9981701747466463,55.0,473.1593073593074,2.68,1572.3892141332503
3,712.8,112,675.1775008492604,1,0.992354224262374,106.0,599.9372262773722,2.64,2147.22274219787
1,562.12,106,991.5531174827762,2,0.9981492638756349,98.0,746.0029126213592,2.85,2758.7718834256343
1,372.0,112,327.96758482335616,2,1.0007741633694693,97.0,922.0077519379844,2.64,3676.6915747110406
3,711.0,114,120.04017141839297,1,0.9979823804837837,99.0,1046.4901960784314,2.58,3984.622307632319
1,421.0,135,355.07786405925776,2,0.9955779564653424,100.0,763.5353846153846,2.02,2403.9344021734773
1,282.22,114,4988.239422699091,2,0.9969040021048557,115.0,424.69879518072287,2.58,1944.5256481224687
1,713.1,106,1909.8803654018523,2,0.9941650616815111,99.0,779.8534663865546,2.85,3474.561227288575
1,810.1,106,619.3462006888125,1,2.007930779758901,97.0,762.5983606557377,2.85,3256.183927709934
1,413.1,106,5807.109639256354,2,0.9989949187851087,90.0,690.5044003451251,2.85,2525.739608069289
1,843.0,107,739.3316002040465,1,0.9981578767267698,114.0,915.810276679842,2.81,3933.668582811666
3,713.1,106,260.10720414945035,1,1.003220568087075,102.0,765.7336448598131,2.85,3093.604788695481
1,810.0,106,406.18677425015085,1,1.0111956440460483,55.0,572.8,2.85,2380.7010803146027
1,711.0,135,105.50740462724822,4,0.9923479867971144,99.0,744.49,2.02,2351.4183696397313
1,810.1,106,414.40540113803957,1,1.990969345147382,97.0,557.4481132075472,2.85,2432.811788063453
1,443.0,107,931.375142544029,1,0.989741826940945,103.0,973.5838779956428,2.81,3518.174923153322
1,532.1,107,236.8124296145761,2,2.00138825082575,100.0,702.2727272727273,2.81,2537.272075576674
1,816.0,106,430.5558464186672,1,2.001069793451158,90.0,572.2635467980296,2.85,2232.1603869860996
3,713.1,107,197.48713170470765,1,1.0007072102289953,109.0,845.1225490196078,2.81,3086.24154429841
1,442.0,107,850.3801318775161,1,1.0015545303505615,98.0,576.110303030303,2.81,2053.544462695768
1,810.0,106,3400.1865372351995,1,0.9933692139764909,55.0,380.4755738669806,2.85,1453.1986445209486
3,274.0,108,1456.8779430243817,2,0.9999605999114562,100.0,374.1800687285223,2.78,1537.0615431295746
3,712.0,108,994.0277568894455,1,0.9936176245440544,99.0,722.087890625,2.78,2658.972063996963
3,320.0,107,347.68274561444684,2,1.009523677803131,110.0,1383.2670025188918,2.81,5502.36489266925
1,856.8,107,1682.28030060824,1,1.9941359859165924,102.0,408.505376344086,2.81,1489.368754432551
1,712.0,108,921.1927364799143,1,0.9977778990068729,109.0,854.8387096774194,2.78,3285.8375525605065
1,413.0,108,2204.05367921372,1,1.009449370819179,98.0,830.4701627486438,2.78,3395.614363821578
1,374.1,108,1302.6891566485765,2,1.0012582061426376,91.0,624.5479245283019,2.78,2486.880056238713
1,630.0,112,498.7393222302735,2,1.0073530798136172,100.0,1216.161904761905,2.64,4805.487189148687
3,284.2,108,375.89078120937836,1,0.992043578692752,103.0,523.6552631578948,2.78,2189.469074848999
1,816.0,106,416.85595056728147,1,1.015190067360834,97.0,666.1837837837838,2.85,2541.1950198821105
3,532.1,108,673.1292821657405,2,0.9959400791791742,85.0,457.0835820895522,2.78,1661.8856072849933
1,816.0,108,1127.8782853998564,1,2.991072908154573,97.0,598.9102564102565,2.78,2205.6364409485077
1,856.8,108,1230.1844918612173,1,1.0031883593076654,103.0,494.9603633360859,2.78,1767.7098458592975
3,320.0,108,823.3026094352473,2,0.9948147402365528,90.0,421.8362282878412,2.78,1691.3065725357012
1,315.0,108,963.9893869946377,2,0.9973937190508629,93.0,842.2711538461539,2.78,3250.819486056511
1,421.0,108,430.99730836833385,1,1.0024549776167762,103.0,458.9775280898877,2.78,1783.5570887117992
1,941.1,108,53.643121452727016,1,1.0110160419310297,97.0,2543.2571428571428,2.78,9940.743731540251
1,722.2,114,1550.447138031215,2,1.004784568638342,98.0,996.657894736842,2.58,3355.9145384128033
1,711.0,111,224.95780524807657,1,0.9899839196592815,98.0,1102.1205357142858,2.68,4109.346466546444
1,320.0,111,351.6764588825455,1,0.999763891900485,98.0,566.869109947644,2.68,1771.2830467178337
1,712.0,108,764.0204821313423,1,0.9972622062868879,109.0,748.378064516129,2.78,2900.4875997849394
1,320.0,108,5897.162186864632,2,3.0023073303305416,98.0,603.5047457627119,2.78,2155.3027414264357
1,517.0,108,466.97008793795544,2,1.0024084313094195,93.0,914.8471615720524,2.78,3551.1810383299116
1,282.1,117,1156.3469040285968,1,1.009179398520595,99.0,407.385336743393,2.49,1395.4176786190249
1,816.0,121,597.431950325442,1,0.9943631739000213,97.0,539.8140350877193,2.37,2033.4438117649365
1,816.0,128,527.573392205956,1,1.0120539331186396,97.0,553.9820788530466,2.19,1703.9264615789373
1,810.12,109,104.54999106159656,1,1.0004604181339132,111.0,12229.179856115108,2.74,45913.38632323672
4,276.1,111,817.7555929562119,2,0.9977264321957299,90.0,261.2377049180328,2.68,715.0753413871493
3,541.0,108,471.9275482542981,2,0.9942683645497753,97.0,1068.3444180522563,2.78,4193.10287167638
1,843.0,112,1762.2788904051752,1,2.008331112287233,102.0,540.1446540880503,2.64,2026.8901016666923
1,372.0,111,1786.9207457153464,2,0.9924727403971858,92.0,868.783105022831,2.68,3066.996962632699
1,713.1,226,523.2582694087271,2,2.0060516380671123,115.0,1908.5521235521237,0.81,3683.193947558264
1,713.0,221,529.2084836693041,2,0.9996180629488024,103.0,1490.7712665406427,0.85,2723.880522003945
1,810.0,198,975.1578748899796,1,1.996944523017611,96.0,958.6434426229508,1.06,2018.7166521938818
3,711.0,231,198.88278424308572,1,0.9780528344592386,103.0,2343.39898989899,0.77,4499.644104620234
1,712.0,231,277.790440747412,1,0.999439428125255,103.0,2081.157258064516,0.77,3100.869267876392
3,712.0,231,152.98499187336213,1,1.004078799146723,103.0,2899.3763440860216,0.77,5389.961217752287
1,810.1,239,1866.4363900331064,4,1.997169808961684,93.0,1421.494073275862,0.71,2583.9855239284916
1,532.1,226,209.16698619936554,1,1.0023834759376777,100.0,1691.2376237623762,0.81,3034.6677257942238
3,447.0,239,369.45377874272833,1,1.0065195179804176,107.0,1765.381471389646,0.71,2633.184889881744
2,712.0,228,170.28633130449498,1,0.9995105195722915,99.0,4923.060301507538,0.79,8667.683576811605
3,417.71,198,324.02333725519946,1,0.9973118707928926,91.0,1376.8602484472049,1.06,2505.8937194057926
3,712.0,221,568.8058932376896,1,1.015358976042372,97.0,1231.3520661157024,0.85,2058.232529876463
1,711.0,198,230.87657313019494,1,1.0045408686261652,101.0,3952.417021276596,1.06,8077.083531343686
1,320.0,228,783.3229645773404,1,1.9967132249383113,102.0,1018.5403128760528,0.79,1801.4821394120588
1,717.2,228,3800.2226826518763,2,0.9941902727793603,103.0,2384.844567803331,0.79,4106.077962995099
1,446.0,239,290.52469389785585,4,0.9981143400762658,89.0,2459.6666666666665,0.71,4156.8114267530755
1,810.13,226,2544.785684844559,1,2.994542052489563,99.0,1005.704761904762,0.81,2089.2767125741316
1,532.0,231,279.9081885074656,2,1.0154747634502694,97.0,1660.87890625,0.77,3061.2476570578287
1,856.8,239,527.1949508537567,1,0.9947869898215166,98.0,993.1181818181818,0.71,1779.258814196743
2,532.0,232,522.5940090947911,2,0.9974393410597753,103.0,2430.64118895966,0.76,4157.399415150206
3,448.0,228,274.6329783704645,2,0.9981013865363526,98.0,1970.7720588235293,0.79,3514.7616852292253
1,712.0,228,238.17563968917318,1,1.0070928567701716,103.0,2749.347280334728,0.79,5042.5561028539605
1,810.0,196,1019.6976840939651,4,2.0013855055332725,93.0,1721.4684684684685,1.08,3702.5848356597867
1,810.0,196,1144.525362395796,4,1.9951763676912317,93.0,1472.3861301369864,1.08,3030.6173311685725
1,442.0,232,811.1704456635409,1,0.9930448481464162,103.0,2447.7271662763465,0.76,4272.7138505826915
1,722.0,239,2997.2231341688794,2,2.0117262499249637,99.0,1462.5613917698226,0.71,3118.852026809933
1,713.1,231,789.5694553856711,2,0.9966311264007104,102.0,1764.0289093298293,0.77,3062.038745016177
3,712.0,232,372.052486513424,1,0.9999421322380793,103.0,2017.156862745098,0.76,4110.122383937721
1,712.0,228,150.13531268954833,1,1.0012487053702286,103.0,2957.348148148148,0.79,4987.478125193419
1,282.1,228,476.29999105266785,2,0.9969551755715854,91.0,7755.165948275862,0.79,13570.335212955179
1,282.1,228,325.2190864297143,2,1.0074154788677119,91.0,9673.110215053764,0.79,17160.80638857668
1,282.1,228,1711.6474333377932,2,0.9942736120866176,91.0,2152.1513157894738,0.79,3343.6504297814854
1,282.1,228,910.3649170935471,2,0.9935743779737399,91.0,3873.409041980624,0.79,6849.106339474296
1,282.1,228,924.8538366299474,2,1.0138112035725597,91.0,3873.409041980624,0.79,6869.900475996881
1,282.1,228,975.58321578686,2,0.9927328328927532,91.0,3873.409041980624,0.79,6928.174711770218
1,282.1,228,1402.6164147504417,2,0.9982447855974085,91.0,2581.3464849354377,0.79,4207.622476136134
3,712.0,232,304.3056014901794,1,1.0078542480982355,103.0,2074.875816993464,0.76,3713.911607141055
1,810.0,241,1210.5527045281135,1,2.0010930059668435,93.0,1056.7398508699257,0.69,1692.1212296585707
1,711.0,239,880.047648123426,4,0.9972680000776957,126.0,2428.834474885845,0.71,4525.562169551443
2,818.0,221,327.40085025021745,1,0.9953844262661034,126.0,1362.6811145510835,0.85,2488.6311406370564
1,282.1,228,4320.724569311763,2,0.994542312752591,90.0,547.2938616582684,0.79,916.925483397166
3,717.2,228,934.0310922921212,2,0.9936038912370585,103.0,1914.960308710033,0.79,3660.2193048595
1,732.0,239,145.48270983163232,1,1.004408825226644,90.0,1571.604838709677,0.71,2984.509374373759
1,713.0,232,1148.7697727525526,2,2.006110937253769,98.0,1635.4283246977548,0.76,2826.536637303348
1,713.0,239,752.3397182336405,2,1.0069840554880123,102.0,1952.8618421052631,0.71,3374.6109898502955
1,713.0,239,2900.9501760897233,2,1.9990910512423938,126.0,2061.5464594127807,0.71,3743.261275537799
1,713.0,231,538.707888623392,4,0.9977015998788745,96.0,1977.190291262136,0.77,3763.9898815680094
1,562.21,239,261.60710290788364,2,0.9964706503820149,102.0,5033.201754385965,0.71,8726.309066876713
1,713.1,241,1423.6838352617199,2,1.990537405097618,101.0,1915.3013793103448,0.69,3060.404096078031
3,713.8,241,404.1214561601071,1,1.9963626968245558,100.0,1523.7102564102563,0.69,2899.974536090028
1,562.12,228,2360.0800270299706,2,0.997308512745164,99.0,626.0180025717959,0.79,1206.9399295985702
1,532.2,226,603.8619383470451,2,2.0005309729003695,99.0,1326.8608414239482,0.81,2635.0520613036415
1,816.0,228,1017.1988167286988,4,3.0130998690414263,126.0,1494.339622641509,0.79,2652.7516038536446
1,810.13,231,1075.7347311071271,1,2.994689019920601,90.0,1050.431654676259,0.77,1718.239041280032
1,843.0,228,320.38800513213977,1,0.9939014144031872,96.0,1886.6975945017184,0.79,3349.3819992727986
1,820.1,239,1258.2614419492295,1,0.9936717564963052,55.0,1410.794164037855,0.71,2548.4242471833895
1,320.0,226,426.233508570776,2,1.004406956396175,100.0,1125.376923076923,0.81,2081.5094159556456
1,711.0,241,437.9599737466467,2,1.0121547931108894,103.0,2446.700873362445,0.69,3790.1113135186074
3,712.0,241,164.49719487611884,2,1.0003553300930372,103.0,3557.3506493506493,0.69,5995.4994324892505
1,712.0,228,984.8783107858259,1,1.0029868187490816,55.0,1162.4023354564756,0.79,1959.3085386668558
1,727.0,221,716.5085768636842,2,1.0004810243586928,92.0,1585.347058823529,0.85,3101.0161246628372
1,562.1,226,743.9379905960088,2,1.0059234962886183,90.0,1320.114973262032,0.81,2401.704503284206
3,712.0,239,137.4981013999506,2,0.9980755731234117,103.0,3650.742268041237,0.71,6287.98762670988
1,711.0,241,425.1454428075311,1,0.9903921927810653,103.0,2225.764578833693,0.69,3746.32073929726
3,712.0,239,228.59637724033698,1,1.012614772869648,103.0,2393.992,0.71,3892.775514265747
1,810.1,228,676.1964804065883,1,1.0026730454128723,99.0,5615.794460641399,0.79,9837.809893730771
1,810.1,228,1231.5958076902969,1,1.995706749865453,99.0,3207.689425478768,0.79,5754.882718018805
1,810.0,221,1694.7290553442351,1,2.0003662572007173,55.0,888.8265486725663,0.85,1645.6959628630266
1,810.13,215,272.9333189447764,1,2.0112444335975637,97.0,3358.7664233576643,0.9,6026.654811963141
1,810.13,215,589.9388514113034,1,0.9981799545173493,97.0,1541.5443886097153,0.9,2873.733360986877
3,712.0,239,267.1929208465294,2,1.0085413478473106,103.0,2843.0041493775934,0.71,5174.8176866247695
3,562.12,239,227.44502587703383,1,0.9976723549734741,103.0,2657.5342465753424,0.71,4589.386673783651
1,713.1,232,364.9400819390413,1,1.0027759801099045,97.0,1409.3385012919896,0.76,2224.553988905714
1,711.0,241,369.6050236249234,1,1.0105364984367051,103.0,2470.7046783625733,0.69,4333.228885369547
1,717.2,241,2792.0748075845786,2,1.0014906709607045,103.0,2212.6109936575053,0.69,3427.5469888833773
3,712.0,232,395.5584917594984,1,0.9961696783757139,103.0,3421.529274004684,0.76,5887.959010679256
1,711.0,241,461.6119802812356,1,0.998838179523229,103.0,2123.3601789709173,0.69,3312.794317176104
1,762.0,231,876.0567639093473,2,1.0002766462987762,97.0,1922.548148148148,0.77,3650.1962373363617
1,711.0,241,398.0166805117782,1,0.9996649336736133,103.0,1908.2846889952152,0.69,3109.9830561987037
1,714.1,248,2206.59726507568,2,2.0035614881708907,103.0,1593.4901601830663,0.65,2423.445779859714
3,712.0,241,217.90332568770765,4,0.9996265537116916,111.0,2317.119047619048,0.69,3964.474585419885
1,816.0,228,1034.6759400755975,4,2.0008344386932686,107.0,2507.769673704415,0.79,4393.7714383891835
1,810.1,228,1551.5833087240492,4,2.004140971036796,107.0,1672.9167733674776,0.79,3083.044596467401
1,762.0,248,540.5400687190535,2,1.0019601660149118,86.0,2270.750965250965,0.65,3722.9064029883443
1,711.0,241,966.9578064482853,2,0.9978416653863881,98.0,2035.421052631579,0.69,3228.447025369299
1,564.3,228,1727.8536010416376,2,0.9920307706018721,94.0,364.9072463768116,0.79,609.822232625563
3,320.0,231,581.698762291233,2,0.990732555008319,90.0,1113.577629382304,0.77,2104.2807965444913
1,712.0,241,2448.3299578572573,2,1.0024602390947774,55.0,1336.2979674796748,0.69,2511.606778129184
1,713.0,239,10093.57453653233,2,1.000520775467932,103.0,1661.9131167029918,0.71,2775.539433253236
1,852.0,228,2666.3968798084643,2,1.9997814704356192,106.0,1535.0093808630395,0.79,2276.0216214993798
1,713.0,241,429.308283862721,2,1.0077897932108189,100.0,7341.719540229885,0.69,12640.9863806496
1,711.0,248,86.33488857480512,1,1.0063305099500972,99.0,2700.352380952381,0.65,4434.482165856168
3,568.12,239,562.6653746725206,2,0.9980875813272233,85.0,5232.60170940171,0.71,8861.95927578368
1,177.0,248,500.5365028861031,2,1.0078950912316091,101.0,4445.269230769231,0.65,7411.180570471977
1,852.0,228,3912.8844652250623,2,4.004418333739436,92.0,1394.5460847240051,0.79,2643.4531307485213
1,712.0,241,1429.7530671881686,1,0.9983838007190936,103.0,2807.3994354269585,0.69,4865.163449055554
3,447.0,239,812.000679544134,4,0.9928892050500779,90.0,1497.3164705882352,0.71,2760.6540295183
1,712.0,248,2865.7595631602967,2,0.9978710141154755,91.0,1682.3856788372918,0.65,2898.764408481276
1,421.0,232,1736.8081098339744,2,2.004954548591771,96.0,1363.0932703659976,0.76,2450.37557678396
3,712.0,241,180.3317928068003,2,1.0040420881354655,93.0,1946.4300518134717,0.69,3362.857119687107
1,446.0,248,635.5287107636703,1,1.005574729142762,93.0,2954.8261589403974,0.65,4735.922721874237
1,810.0,251,2064.2997271385743,4,2.001883090150357,93.0,1135.9765739385066,0.63,2043.0834353132473
1,532.0,241,382.2693546286693,2,0.9984097032333926,91.0,2126.865979381443,0.69,3153.560507515371
1,284.1,248,1583.0395290971064,2,1.0017944625077992,103.0,1230.375313283208,0.65,2329.6906012888967
1,816.0,251,327.4981243886247,4,2.992036957103167,93.0,2568.8171428571427,0.63,4244.877159728723
1,711.0,251,192.60452302963705,4,0.9954194636042301,103.0,2981.436363636364,0.63,4765.101441153381
1,447.0,241,4742.358934632144,2,1.0019284585964647,92.0,1560.1712242322255,0.69,2554.849083904499
1,447.0,248,4752.28879496229,2,1.0013143285149175,92.0,1497.5427008834663,0.65,2604.3278875861406
1,177.0,248,1013.2211784720553,2,0.9975152911633494,90.0,3944.611881188119,0.65,6698.010763103825
1,818.0,241,1202.3538409589669,4,0.9977147876518576,107.0,1124.1604938271605,0.69,1834.1977797605866
1,722.2,241,1296.0235869679848,1,1.0050894528410614,100.0,2905.176515151515,0.69,4840.756406309803
1,722.2,241,964.3404483094574,2,1.003473085054154,100.0,4154.748645720477,0.69,7087.0604136620605
1,712.0,228,194.84132932531546,1,0.9931310918727584,99.0,3925.925925925926,0.79,7270.112621912869
1,853.0,231,206.6788553615287,1,0.999511842469167,90.0,1550.490291262136,0.77,2934.3803131913564
1,711.0,251,219.27767722655977,2,0.9984527695104685,126.0,2549.348717948718,0.63,4026.4044889690513
4,856.2,241,2519.9532179717307,1,3.993316381191913,98.0,4387.095582329317,0.69,7638.2861955413755
4,562.1,241,5785.390157117125,2,3.996322186032026,98.0,1889.9425605536333,0.69,3308.7263426935324
1,810.1,232,1775.8480886642312,1,1.994957020911333,90.0,875.1547884187082,0.76,1894.483143529317
1,713.1,241,308.31552288333535,2,2.0060596919648437,102.0,4226.9503546099295,0.69,7010.190637519139
1,810.12,226,1097.2864437590508,1,1.9876688301651793,91.0,1069.1494464944649,0.81,1727.1597978018663
1,727.1,248,131.87970306604302,2,0.9969865705715105,126.0,2138.958333333333,0.65,3904.2478790465957
1,284.1,251,2128.1671657438037,2,1.0061020049901632,109.0,593.167816091954,0.63,1006.025116626914
1,712.0,228,2256.7441568648105,1,1.999598400493548,102.0,1534.6981046931407,0.79,3025.0094374396563
1,421.0,232,2047.6548500929232,2,2.9979005306501003,109.0,1328.3930494371025,0.76,2164.6032017065745
1,711.0,248,159.74936061446772,4,0.9953713151503017,99.0,2881.12077294686,0.65,5058.326761490431
3,134.0,251,46.45038809063613,1,0.9994666700213187,93.0,19241.531914893618,0.63,31092.386061133704
1,843.0,239,339.8785652170232,4,1.0054298306822687,98.0,1254.468438538206,0.71,2116.9394082696904
1,371.0,241,172.74593356148702,4,1.0018736742547336,90.0,1720.98224852071,0.69,2814.6705326884535
1,421.0,228,3253.4627052965675,2,2.9951022553731117,96.0,1391.0650960942344,0.79,2365.304045686218
1,729.1,231,3230.1433755559765,2,5.012670868085659,91.0,2795.297263681592,0.77,4774.088949757846
3,727.0,239,706.1748115612517,2,2.0018285248664616,91.0,872.766369047619,0.71,1662.2058651619475
1,712.0,231,1031.567029837668,2,0.9983489619016298,90.0,1990.2755004766443,0.77,3359.470428619511
1,810.1,228,703.8187331240771,1,0.9887621436915368,91.0,1300.2972560975609,0.79,2359.5559414375102
1,320.0,251,476.1601435843535,1,2.0067686976709775,103.0,1674.4857142857145,0.63,2802.005852210894
2,562.1,248,2891.626243003807,2,0.9991955176554497,93.0,803.943193626602,0.65,1262.390603570826
1,816.0,251,3472.435530215102,1,2.993102813391677,111.0,1510.7228950403692,0.63,2328.9717609216355
1,914.1,228,69.40601750473556,1,0.9920669418580012,103.0,22503.535714285717,0.79,40226.79081970021
2,712.8,228,154.24059768090885,1,1.009768903940015,103.0,3795.777108433735,0.79,6723.027817422581
1,341.1,232,2534.1326689932034,2,1.003785116336846,93.0,766.944,0.76,1845.7116584982589
3,417.88,247,663.4259266065224,1,0.9985970558995794,95.0,868.4828660436137,0.65,1338.7261392297967
4,512.0,226,336.723673017263,2,0.9981788757016108,96.0,3854.2895522388058,0.81,6935.252339758997
4,341.1,226,209.32682885259447,2,0.9959271425881444,96.0,6979.389189189189,0.81,12348.536337551996
1,712.0,251,299.7406123666997,1,0.9910828788633405,103.0,2610.7558139534885,0.63,4281.950503870946
4,284.1,241,2408.680543844244,2,1.0105372973504516,99.0,516.3443223443223,0.69,1017.5350353852689
1,712.0,247,1498.3002800354884,2,0.9992490062809973,103.0,2797.9665164198327,0.65,4516.452857986669
1,721.2,249,1774.7269605395236,2,0.9962204299952115,99.0,9719.400446179588,0.64,15678.201817063018
